lista,votos,electores,cargos
Frente Justicialista Popular,749409,2420639,21
Union Civica Radical,743619,2420639,21
Alianza De Centro,252620,2420639,7
Confederacion Federalista Independiente,179274,2420639,5
Alianza Izquierda Unida,69035,2420639,0
Alianza Unidad Socialista,35365,2420639,0
Blanco De Los Jubilados,5915,2420639,0
Frente Humanista - Verde,4614,2420639,0
Obrero,4250,2420639,0
Acuerdo Popular,1090,2420639,0
Votos En Blanco,19646,2420639,0
Votos Nulos,10493,2420639,0
